date,variable,US,AU,CA,DE,FR,GB,IE,JP
2023-02-16,new postings,158.39,186.0,147.46,196.41,163.43,133.16,162.52,159.82
2023-02-17,new postings,157.36,185.66,147.59,193.59,164.68,132.59,166.0,160.69
2023-02-18,new postings,156.81,185.1,148.0,191.72,164.11,132.16,169.06,159.27
2023-02-19,new postings,156.11,184.66,148.78,189.48,163.05,131.74,172.03,157.49
2023-02-20,new postings,155.5,184.67,149.51,186.47,161.63,131.02,174.63,156.44
2023-02-21,new postings,153.93,183.1,148.02,184.61,159.8,129.92,174.17,155.3
2023-02-22,new postings,153.24,181.6,146.66,183.7,158.36,129.44,172.87,152.09
2023-02-23,new postings,153.03,180.25,145.52,183.49,156.66,129.21,171.98,146.31
2023-02-24,new postings,152.47,178.84,143.81,184.65,154.98,128.85,170.13,141.5
2023-02-25,new postings,151.6,177.6,142.41,185.66,154.82,128.57,168.61,139.35
2023-02-26,new postings,150.69,176.39,140.07,186.13,154.41,128.06,167.23,136.4
2023-02-27,new postings,149.62,176.54,137.45,187.49,153.98,127.56,165.84,132.14
2023-02-28,new postings,149.65,177.57,138.45,186.77,153.54,127.57,163.89,128.55
2023-03-01,new postings,149.84,179.34,138.55,185.7,152.64,127.02,162.21,125.97
2023-03-02,new postings,150.91,181.48,137.92,185.18,152.65,126.78,160.89,125.81
2023-03-03,new postings,152.1,183.84,137.56,186.03,153.24,127.22,161.11,126.57
2023-03-04,new postings,153.33,186.11,136.63,186.41,154.39,127.83,160.95,127.41
2023-03-05,new postings,154.02,188.47,135.99,187.93,155.68,128.34,160.4,128.23
2023-03-06,new postings,154.34,189.64,135.51,189.04,156.96,128.8,160.06,130.58
2023-03-07,new postings,155.29,190.64,133.54,191.54,158.34,129.05,162.43,133.69
2023-03-08,new postings,155.86,190.85,132.25,192.03,159.64,129.42,164.46,136.16
2023-03-09,new postings,153.45,190.58,130.86,191.56,160.23,129.2,165.44,136.75
2023-03-10,new postings,152.39,191.43,131.21,190.85,161.38,129.4,167.51,141.23
2023-03-11,new postings,151.83,192.67,132.17,189.72,161.77,129.45,169.73,144.66
2023-03-12,new postings,151.88,193.63,133.28,187.86,162.11,129.66,172.37,148.9
2023-03-13,new postings,152.56,193.86,134.5,185.04,162.67,129.79,174.92,152.29
2023-03-14,new postings,152.55,193.36,135.73,181.13,162.51,129.77,175.48,155.99
2023-03-15,new postings,151.6,193.88,137.09,179.12,162.97,129.84,175.12,160.01
2023-03-16,new postings,152.17,194.2,138.42,177.26,163.3,129.85,175.19,165.81
2023-03-17,new postings,151.98,193.63,138.18,174.44,162.48,129.38,174.34,167.64
2023-03-18,new postings,151.25,192.76,137.75,171.61,161.87,129.19,171.47,170.05
2023-03-19,new postings,150.19,191.62,137.23,169.22,161.4,129.01,168.77,172.6
2023-03-20,new postings,149.11,191.12,136.71,167.97,160.78,128.65,165.93,176.64
2023-03-21,new postings,147.54,192.09,135.96,167.36,160.89,128.42,163.5,177.54
2023-03-22,new postings,147.14,192.68,134.93,166.93,160.04,127.8,162.75,177.41
2023-03-23,new postings,147.0,193.45,134.32,166.57,159.48,127.42,161.92,176.1
2023-03-24,new postings,146.62,193.72,134.26,166.9,159.47,127.11,159.98,176.87
2023-03-25,new postings,146.61,193.89,134.3,168.44,159.73,126.52,163.47,176.9
2023-03-26,new postings,146.68,194.55,134.29,170.69,160.22,125.96,165.86,176.46
2023-03-27,new postings,146.79,195.99,134.37,172.77,161.16,125.7,168.13,175.26
2023-03-28,new postings,147.48,196.62,134.28,174.77,161.87,125.81,169.43,174.3
2023-03-29,new postings,147.79,196.34,134.44,176.32,162.79,126.31,170.42,174.64
2023-03-30,new postings,147.88,197.03,134.6,178.71,163.2,127.0,171.46,176.68
2023-03-31,new postings,148.2,197.93,133.75,179.98,162.99,127.47,176.66,176.72
